MccMnc,Mcc,Mnc,CountryCode,IsoCode2,Network,CountryName,ISO
"21422","214","22","724","ES","Best Spain Telecom","Spain","724"
"21422","214","22","724","ES","Best Spain Telecom","Spain","724"
"21422","214","22","724","ES","Best Spain Telecom","Spain","724"
"21422","214","22","724","ES","Best Spain Telecom","Spain","724"
"21421","214","21","724","ES","Orange Espagne S.A.U.","Spain","724"
"21421","214","21","724","ES","Orange Espagne S.A.U.","Spain","724"
"21421","214","21","724","ES","Orange Espagne S.A.U.","Spain","724"
"21421","214","21","724","ES","Orange Espagne S.A.U.","Spain","724"
"21420","214","20","724","ES","Fonyou Telecom S.L.","Spain","724"
"21420","214","20","724","ES","Fonyou Telecom S.L.","Spain","724"
"21420","214","20","724","ES","Fonyou Telecom S.L.","Spain","724"
"21420","214","20","724","ES","Fonyou Telecom S.L.","Spain","724"
"21419","214","19","724","ES","Orange España Virtual Sl.","Spain","724"
"21419","214","19","724","ES","Orange España Virtual Sl.","Spain","724"
"21419","214","19","724","ES","Orange España Virtual Sl.","Spain","724"
"21419","214","19","724","ES","Orange España Virtual Sl.","Spain","724"
"21418","214","18","724","ES","Vodafone Spain","Spain","724"
"21418","214","18","724","ES","Vodafone Spain","Spain","724"
"21418","214","18","724","ES","Vodafone Spain","Spain","724"
"21418","214","18","724","ES","Vodafone Spain","Spain","724"
"21417","214","17","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21417","214","17","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21417","214","17","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21417","214","17","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21416","214","16","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21416","214","16","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21416","214","16","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21416","214","16","724","ES","R Cable y Telecomunicaciones Galicia S.A.","Spain","724"
"21415","214","15","724","ES","BT Group España Compañia de Servicios Globales de Telecomunicaciones S.A.U.","Spain","724"
"21415","214","15","724","ES","BT Group España Compañia de Servicios Globales de Telecomunicaciones S.A.U.","Spain","724"
"21415","214","15","724","ES","BT Group España Compañia de Servicios Globales de Telecomunicaciones S.A.U.","Spain","724"
"21415","214","15","724","ES","BT Group España Compañia de Servicios Globales de Telecomunicaciones S.A.U.","Spain","724"
"21414","214","14","724","ES","Incotel Servicioz Avanzados SL","Spain","724"
"21414","214","14","724","ES","Incotel Servicioz Avanzados SL","Spain","724"
"21414","214","14","724","ES","Incotel Servicioz Avanzados SL","Spain","724"
"21414","214","14","724","ES","Incotel Servicioz Avanzados SL","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21413","214","13","724","ES","SYMA MOBILE ESPAÑA, S.L.","Spain","724"
"21412","214","12","724","ES","SAC CONVERGENT AGGREGATION SERVICES, S.L.U.","Spain","724"
"21412","214","12","724","ES","SAC CONVERGENT AGGREGATION SERVICES, S.L.U.","Spain","724"
"21412","214","12","724","ES","SAC CONVERGENT AGGREGATION SERVICES, S.L.U.","Spain","724"
"21412","214","12","724","ES","SAC CONVERGENT AGGREGATION SERVICES, S.L.U.","Spain","724"
"21411","214","11","724","ES","TELECOM CASTILLA-LA MANCHA, S.A.","Spain","724"
"21411","214","11","724","ES","TELECOM CASTILLA-LA MANCHA, S.A.","Spain","724"
"21411","214","11","724","ES","TELECOM CASTILLA-LA MANCHA, S.A.","Spain","724"
"21411","214","11","724","ES","TELECOM CASTILLA-LA MANCHA, S.A.","Spain","724"
"21410","214","10","724","ES","ZINNIA TELECOMUNICACIONES, S.L.U.","Spain","724"
"21410","214","10","724","ES","ZINNIA TELECOMUNICACIONES, S.L.U.","Spain","724"
"21410","214","10","724","ES","ZINNIA TELECOMUNICACIONES, S.L.U.","Spain","724"
"21410","214","10","724","ES","ZINNIA TELECOMUNICACIONES, S.L.U.","Spain","724"
"21409","214","9","724","ES","Orange Espagne S.A.U","Spain","724"
"21409","214","9","724","ES","Orange Espagne S.A.U","Spain","724"
"21409","214","9","724","ES","Orange Espagne S.A.U","Spain","724"
"21409","214","9","724","ES","Orange Espagne S.A.U","Spain","724"
"21408","214","8","724","ES","","Spain","724"
"21408","214","8","724","ES","","Spain","724"
"21408","214","8","724","ES","","Spain","724"
"21408","214","8","724","ES","","Spain","724"
"21407","214","7","724","ES","Telefónica Móviles España","Spain","724"
"21407","214","7","724","ES","Telefónica Móviles España","Spain","724"
"21407","214","7","724","ES","Telefónica Móviles España","Spain","724"
"21407","214","7","724","ES","Telefónica Móviles España","Spain","724"
"21406","214","6","724","ES","Vodafone Spain","Spain","724"
"21406","214","6","724","ES","Vodafone Spain","Spain","724"
"21406","214","6","724","ES","Vodafone Spain","Spain","724"
"21406","214","6","724","ES","Vodafone Spain","Spain","724"
"21405","214","5","724","ES","Telefónica Móviles España","Spain","724"
"21405","214","5","724","ES","Telefónica Móviles España","Spain","724"
"21405","214","5","724","ES","Telefónica Móviles España","Spain","724"
"21405","214","5","724","ES","Telefónica Móviles España","Spain","724"
"21404","214","4","724","ES","Xfera Moviles SA","Spain","724"
"21404","214","4","724","ES","Xfera Moviles SA","Spain","724"
"21404","214","4","724","ES","Xfera Moviles SA","Spain","724"
"21404","214","4","724","ES","Xfera Moviles SA","Spain","724"
"21403","214","3","724","ES","Orange Espagne S.A.U","Spain","724"
"21403","214","3","724","ES","Orange Espagne S.A.U","Spain","724"
"21403","214","3","724","ES","Orange Espagne S.A.U","Spain","724"
"21403","214","3","724","ES","Orange Espagne S.A.U","Spain","724"
"21402","214","2","724","ES","Alta Tecnologia en Comunicacions SL","Spain","724"
"21402","214","2","724","ES","Alta Tecnologia en Comunicacions SL","Spain","724"
"21402","214","2","724","ES","Alta Tecnologia en Comunicacions SL","Spain","724"
"21402","214","2","724","ES","Alta Tecnologia en Comunicacions SL","Spain","724"
"21401","214","1","724","ES","Vodafone Spain","Spain","724"
"21401","214","1","724","ES","Vodafone Spain","Spain","724"
"21401","214","1","724","ES","Vodafone Spain","Spain","724"
"21401","214","1","724","ES","Vodafone Spain","Spain","724"
"21303","213","3","20","AD","Servei De Tele. DAndorra","Andorra","20"
"21210","212","10","492","MC","Monaco Telecom","Monaco","492"
"21210","212","10","492","MC","Monaco Telecom","Monaco","492"
"21210","212","10","492","MC","Monaco Telecom","Monaco","492"
"21201","212","1","377","MC","Monaco Telecom","Monaco","492"
"21201","212","1","377","MC","Monaco Telecom","Monaco","492"
"21201","212","1","377","MC","Monaco Telecom","Monaco","492"
"208999","208","999","33","FR","Fix Line","France","250"
"208999","208","999","33","FR","Fix Line","France","250"
"208299","208","299","33","FR","Add-On Multimedia","France","250"
"208299","208","299","33","FR","Add-On Multimedia","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20898","208","98","250","FR","Société Air France","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20897","208","97","250","FR","Thales Communications & Security SAS","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20896","208","96","250","FR","Région Bourgogne-Franche-Comté","France","250"
"20895","208","95","250","FR","Orange S.A.","France","250"
"20895","208","95","250","FR","Orange S.A.","France","250"
"20895","208","95","250","FR","Orange S.A.","France","250"
"20895","208","95","250","FR","Orange S.A.","France","250"
"20894","208","94","250","FR","Halys","France","250"
"20894","208","94","250","FR","Halys","France","250"
"20893","208","93","250","FR","Thales Communications & Security SAS","France","250"
"20893","208","93","250","FR","Thales Communications & Security SAS","France","250"
"20892","208","92","250","FR","Association Plate-forme Télécom","France","250"
"20892","208","92","250","FR","Association Plate-forme Télécom","France","250"
"20891","208","91","250","FR","Orange S.A.","France","250"
"20891","208","91","250","FR","Orange S.A.","France","250"
"20890","208","90","250","FR","Images & Réseaux","France","250"
"20890","208","90","250","FR","Images & Réseaux","France","250"
"20890","208","90","250","FR","Images & Réseaux","France","250"
"20890","208","90","250","FR","Images & Réseaux","France","250"
"20889","208","89","250","FR","Fondation b-com","France","250"
"20889","208","89","250","FR","Fondation b-com","France","250"
"20888","208","88","250","FR","Bouygues Telecom","France","250"
"20888","208","88","250","FR","Bouygues Telecom","France","250"
"20887","208","87","250","FR","Régie autonome des transports parisiens","France","250"
"20887","208","87","250","FR","Régie autonome des transports parisiens","France","250"
"20887","208","87","250","FR","Régie autonome des transports parisiens","France","250"
"20887","208","87","250","FR","Régie autonome des transports parisiens","France","250"
"20886","208","86","250","FR","SEM@FOR77","France","250"
"20886","208","86","250","FR","SEM@FOR77","France","250"
"20886","208","86","250","FR","SEM@FOR77","France","250"
"20886","208","86","250","FR","SEM@FOR77","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20870","208","70","250","FR","Weaccess group","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20850","208","50","250","FR","EDF","France","250"
"20839","208","39","33","FR","Networth Telecom","France","250"
"20839","208","39","33","FR","Networth Telecom","France","250"
"20838","208","38","33","FR","Lebara","France","250"
"20838","208","38","33","FR","Lebara","France","250"
"20837","208","37","33","FR","IP Directions","France","250"
"20837","208","37","33","FR","IP Directions","France","250"
"20836","208","36","33","FR","Free Mobile","France","250"
"20836","208","36","33","FR","Free Mobile","France","250"
"20835","208","35","33","FR","Free Mobile","France","250"
"20835","208","35","33","FR","Free Mobile","France","250"
"20834","208","34","250","FR","Cellhire France","France","250"
"20834","208","34","250","FR","Cellhire France","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20833","208","33","250","FR","Département des Pyrénées-Atlantiques","France","250"
"20832","208","32","250","FR","Orange S.A.","France","250"
"20832","208","32","250","FR","Orange S.A.","France","250"
"20831","208","31","250","FR","Mundio Mobile","France","250"
"20831","208","31","250","FR","Mundio Mobile","France","250"
"20830","208","30","250","FR","Syma Mobile","France","250"
"20830","208","30","250","FR","Syma Mobile","France","250"
"20829","208","29","250","FR","Cubic télécom France","France","250"
"20829","208","29","250","FR","Cubic télécom France","France","250"
"20828","208","28","250","FR","Airbus Defence and Space SAS","France","250"
"20828","208","28","250","FR","Airbus Defence and Space SAS","France","250"
"20827","208","27","250","FR","Coriolis Telecom","France","250"
"20827","208","27","250","FR","Coriolis Telecom","France","250"
"20826","208","26","250","FR","Euro-Information Telecom SAS","France","250"
"20826","208","26","250","FR","Euro-Information Telecom SAS","France","250"
"20825","208","25","250","FR","LycaMobile","France","250"
"20825","208","25","250","FR","LycaMobile","France","250"
"20824","208","24","250","FR","MobiquiThings","France","250"
"20824","208","24","250","FR","MobiquiThings","France","250"
"20823","208","23","250","FR","Syndicat mixte ouvert Charente Numérique","France","250"
"20823","208","23","250","FR","Syndicat mixte ouvert Charente Numérique","France","250"
"20822","208","22","250","FR","Transatel","France","250"
"20822","208","22","250","FR","Transatel","France","250"
"20821","208","21","250","FR","Bouygues Telecom","France","250"
"20821","208","21","250","FR","Bouygues Telecom","France","250"
"20820","208","20","250","FR","Bouygues Telecom","France","250"
"20820","208","20","250","FR","Bouygues Telecom","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20819","208","19","250","FR","Haute-Garonne numérique","France","250"
"20818","208","18","250","FR","Voxbone mobile","France","250"
"20818","208","18","250","FR","Voxbone mobile","France","250"
"20818","208","18","250","FR","Voxbone mobile","France","250"
"20818","208","18","250","FR","Voxbone mobile","France","250"
"20817","208","17","250","FR","Local Exchange Global Operation Services","France","250"
"20817","208","17","250","FR","Local Exchange Global Operation Services","France","250"
"20816","208","16","250","FR","Iliad","France","250"
"20816","208","16","250","FR","Iliad","France","250"
"20815","208","15","250","FR","Iliad","France","250"
"20815","208","15","250","FR","Iliad","France","250"
"20814","208","14","250","FR","SNCF Réseau","France","250"
"20814","208","14","250","FR","SNCF Réseau","France","250"
"20813","208","13","250","FR","Altice","France","250"
"20813","208","13","250","FR","Altice","France","250"
"20812","208","12","250","FR","Truphone France","France","250"
"20812","208","12","250","FR","Truphone France","France","250"
"20811","208","11","250","FR","Altice","France","250"
"20811","208","11","250","FR","Altice","France","250"
"20810","208","10","250","FR","Altice","France","250"
"20810","208","10","250","FR","Altice","France","250"
"20809","208","9","250","FR","Altice","France","250"
"20809","208","9","250","FR","Altice","France","250"
"20808","208","8","250","FR","Altice","France","250"
"20808","208","8","250","FR","Altice","France","250"
"20807","208","7","250","FR","Globalstar Europe","France","250"
"20807","208","7","250","FR","Globalstar Europe","France","250"
"20806","208","6","250","FR","Globalstar Europe","France","250"
"20806","208","6","250","FR","Globalstar Europe","France","250"
"20805","208","5","250","FR","Globalstar Europe","France","250"
"20805","208","5","250","FR","Globalstar Europe","France","250"
"20804","208","4","250","FR","Societe d'ingenierie systeme telecom et reseaux","France","250"
